date,title,odds,date_bet,identifier
2017-03-28T22:03:01.674372,bude Donald Trump,1.15,24.09.2017 23:59,1
2017-03-28T22:03:01.674372,nebude Donald Trump,5.00,24.09.2017 23:59,3
2017-03-29T10:03:01.740606,bude Donald Trump,1.15,24.09.2017 23:59,1
2017-03-29T10:03:01.740606,nebude Donald Trump,5.00,24.09.2017 23:59,3
2017-03-29T22:03:02.655813,bude Donald Trump,1.15,24.09.2017 23:59,1
2017-03-29T22:03:02.655813,nebude Donald Trump,5.00,24.09.2017 23:59,3
2017-03-30T10:03:01.880598,bude Donald Trump,1.15,24.09.2017 23:59,1
2017-03-30T10:03:01.880598,nebude Donald Trump,5.00,24.09.2017 23:59,3
2017-03-30T22:03:01.557825,bude Donald Trump,1.15,24.09.2017 23:59,1
2017-03-30T22:03:01.557825,nebude Donald Trump,5.00,24.09.2017 23:59,3
2017-03-31T10:03:02.299824,bude Donald Trump,1.15,24.09.2017 23:59,1
2017-03-31T10:03:02.299824,nebude Donald Trump,5.00,24.09.2017 23:59,3
2017-03-31T22:03:02.096855,bude Donald Trump,1.15,24.09.2017 23:59,1
2017-03-31T22:03:02.096855,nebude Donald Trump,5.00,24.09.2017 23:59,3
2017-04-01T10:03:01.725163,bude Donald Trump,1.15,24.09.2017 23:59,1
2017-04-01T10:03:01.725163,nebude Donald Trump,5.00,24.09.2017 23:59,3
2017-04-01T22:03:02.633466,bude Donald Trump,1.15,24.09.2017 23:59,1
2017-04-01T22:03:02.633466,nebude Donald Trump,5.00,24.09.2017 23:59,3
2017-04-02T10:03:02.413253,bude Donald Trump,1.15,24.09.2017 23:59,1
2017-04-02T10:03:02.413253,nebude Donald Trump,5.00,24.09.2017 23:59,3
2017-04-02T22:03:01.628258,bude Donald Trump,1.15,24.09.2017 23:59,1
2017-04-02T22:03:01.628258,nebude Donald Trump,5.00,24.09.2017 23:59,3
2017-04-03T10:03:01.734609,bude Donald Trump,1.15,24.09.2017 23:59,1
2017-04-03T10:03:01.734609,nebude Donald Trump,5.00,24.09.2017 23:59,3
2017-04-03T22:03:01.591437,bude Donald Trump,1.15,24.09.2017 23:59,1
2017-04-03T22:03:01.591437,nebude Donald Trump,5.00,24.09.2017 23:59,3
2017-04-04T10:03:06.765251,bude Donald Trump,1.15,24.09.2017 23:59,1
2017-04-04T10:03:06.765251,nebude Donald Trump,5.00,24.09.2017 23:59,3
2017-04-04T22:03:01.793906,bude Donald Trump,1.15,24.09.2017 23:59,1
2017-04-04T22:03:01.793906,nebude Donald Trump,5.00,24.09.2017 23:59,3
2017-04-06T22:03:02.512036,bude Donald Trump,1.15,24.09.2017 23:59,1
2017-04-06T22:03:02.512036,nebude Donald Trump,5.00,24.09.2017 23:59,3
2017-04-07T22:03:02.420375,bude Donald Trump,1.15,24.09.2017 23:59,1
2017-04-07T22:03:02.420375,nebude Donald Trump,5.00,24.09.2017 23:59,3
2017-04-08T10:10:11.377540,bude Donald Trump,1.15,24.09.2017 23:59,1
2017-04-08T10:10:11.377540,nebude Donald Trump,5.00,24.09.2017 23:59,3
2017-04-08T22:03:02.035570,bude Donald Trump,1.15,24.09.2017 23:59,1
2017-04-08T22:03:02.035570,nebude Donald Trump,5.00,24.09.2017 23:59,3
2017-04-09T22:03:01.759250,bude Donald Trump,1.15,24.09.2017 23:59,1
2017-04-09T22:03:01.759250,nebude Donald Trump,5.00,24.09.2017 23:59,3
