date,id,name,odd,supername,hypername
2024-01-28 20:07:08.231796,1948138790,Murphy Cillian,1.4,,Vítěz
2024-01-28 20:07:08.231796,1948138789,Giamatti Paul,2.75,,Vítěz
2024-01-28 20:07:08.231796,1948138788,Cooper Bradley,10.0,,Vítěz
2024-01-28 20:07:08.231796,1948138791,Wright Jeffrey,30.0,,Vítěz
2024-01-28 20:07:08.231796,1948138792,Domingo Colman,40.0,,Vítěz
2024-01-29 04:07:23.902345,1948138790,Murphy Cillian,1.4,,Vítěz
2024-01-29 04:07:23.902345,1948138789,Giamatti Paul,2.75,,Vítěz
2024-01-29 04:07:23.902345,1948138788,Cooper Bradley,10.0,,Vítěz
2024-01-29 04:07:23.902345,1948138791,Wright Jeffrey,30.0,,Vítěz
2024-01-29 04:07:23.902345,1948138792,Domingo Colman,40.0,,Vítěz
2024-01-29 12:08:52.320994,1948138790,Murphy Cillian,1.5,,Vítěz
2024-01-29 12:08:52.320994,1948138789,Giamatti Paul,2.4,,Vítěz
2024-01-29 12:08:52.320994,1948138788,Cooper Bradley,11.0,,Vítěz
2024-01-29 12:08:52.320994,1948138791,Wright Jeffrey,30.0,,Vítěz
2024-01-29 12:08:52.320994,1948138792,Domingo Colman,40.0,,Vítěz
2024-01-29 20:07:11.454675,1948138790,Murphy Cillian,1.5,,Vítěz
2024-01-29 20:07:11.454675,1948138789,Giamatti Paul,2.4,,Vítěz
2024-01-29 20:07:11.454675,1948138788,Cooper Bradley,11.0,,Vítěz
2024-01-29 20:07:11.454675,1948138791,Wright Jeffrey,30.0,,Vítěz
2024-01-29 20:07:11.454675,1948138792,Domingo Colman,40.0,,Vítěz
