date,id,name,odd,supername,hypername
2024-01-24 12:09:34.991360,1946116662,Ano,1.02,Trump Donald,Vítěz Ano/Ne
2024-01-24 12:09:34.991360,1946116661,Ne,9.38,Trump Donald,Vítěz Ano/Ne
2024-01-24 20:07:36.452667,1946116662,Ano,1.02,Trump Donald,Vítěz Ano/Ne
2024-01-24 20:07:36.452667,1946116661,Ne,9.38,Trump Donald,Vítěz Ano/Ne
2024-01-25 04:07:43.391839,1946116662,Ano,1.02,Trump Donald,Vítěz Ano/Ne
2024-01-25 04:07:43.391839,1946116661,Ne,9.38,Trump Donald,Vítěz Ano/Ne
2024-01-25 12:09:23.700594,1946116662,Ano,1.02,Trump Donald,Vítěz Ano/Ne
2024-01-25 12:09:23.700594,1946116661,Ne,9.38,Trump Donald,Vítěz Ano/Ne
2024-01-25 20:07:17.396030,1946116662,Ano,1.02,Trump Donald,Vítěz Ano/Ne
2024-01-25 20:07:17.396030,1946116661,Ne,9.38,Trump Donald,Vítěz Ano/Ne
2024-01-26 04:08:10.622724,1946116662,Ano,1.02,Trump Donald,Vítěz Ano/Ne
2024-01-26 04:08:10.622724,1946116661,Ne,9.38,Trump Donald,Vítěz Ano/Ne
2024-01-26 12:08:20.633350,1946116662,Ano,1.02,Trump Donald,Vítěz Ano/Ne
2024-01-26 12:08:20.633350,1946116661,Ne,9.38,Trump Donald,Vítěz Ano/Ne
2024-01-26 20:07:22.026331,1946116662,Ano,1.02,Trump Donald,Vítěz Ano/Ne
2024-01-26 20:07:22.026331,1946116661,Ne,9.38,Trump Donald,Vítěz Ano/Ne
2024-01-27 04:07:16.352931,1946116662,Ano,1.02,Trump Donald,Vítěz Ano/Ne
2024-01-27 04:07:16.352931,1946116661,Ne,9.38,Trump Donald,Vítěz Ano/Ne
2024-01-27 12:07:40.041747,1946116662,Ano,1.02,Trump Donald,Vítěz Ano/Ne
2024-01-27 12:07:40.041747,1946116661,Ne,9.38,Trump Donald,Vítěz Ano/Ne
2024-01-27 20:06:58.210898,1946116662,Ano,1.02,Trump Donald,Vítěz Ano/Ne
2024-01-27 20:06:58.210898,1946116661,Ne,9.38,Trump Donald,Vítěz Ano/Ne
2024-01-28 04:07:25.948900,1946116662,Ano,1.02,Trump Donald,Vítěz Ano/Ne
2024-01-28 04:07:25.948900,1946116661,Ne,9.38,Trump Donald,Vítěz Ano/Ne
2024-01-28 12:07:38.025242,1946116662,Ano,1.02,Trump Donald,Vítěz Ano/Ne
2024-01-28 12:07:38.025242,1946116661,Ne,9.38,Trump Donald,Vítěz Ano/Ne
2024-01-28 20:07:08.231796,1946116662,Ano,1.02,Trump Donald,Vítěz Ano/Ne
2024-01-28 20:07:08.231796,1946116661,Ne,9.38,Trump Donald,Vítěz Ano/Ne
2024-01-29 04:07:23.902345,1946116662,Ano,1.02,Trump Donald,Vítěz Ano/Ne
2024-01-29 04:07:23.902345,1946116661,Ne,9.38,Trump Donald,Vítěz Ano/Ne
2024-01-29 12:08:52.320994,1946116662,Ano,1.02,Trump Donald,Vítěz Ano/Ne
2024-01-29 12:08:52.320994,1946116661,Ne,9.38,Trump Donald,Vítěz Ano/Ne
2024-01-29 20:07:11.454675,1946116662,Ano,1.02,Trump Donald,Vítěz Ano/Ne
2024-01-29 20:07:11.454675,1946116661,Ne,9.38,Trump Donald,Vítěz Ano/Ne
2024-01-30 04:07:15.764818,1946116662,Ano,1.02,Trump Donald,Vítěz Ano/Ne
2024-01-30 04:07:15.764818,1946116661,Ne,9.38,Trump Donald,Vítěz Ano/Ne
2024-01-30 12:08:44.781061,1946116662,Ano,1.02,Trump Donald,Vítěz Ano/Ne
2024-01-30 12:08:44.781061,1946116661,Ne,9.38,Trump Donald,Vítěz Ano/Ne
2024-01-30 20:07:23.949945,1946116662,Ano,1.02,Trump Donald,Vítěz Ano/Ne
2024-01-30 20:07:23.949945,1946116661,Ne,9.38,Trump Donald,Vítěz Ano/Ne
2024-01-31 04:07:32.456510,1946116662,Ano,1.02,Trump Donald,Vítěz Ano/Ne
2024-01-31 04:07:32.456510,1946116661,Ne,9.38,Trump Donald,Vítěz Ano/Ne
2024-01-31 12:08:42.994803,1946116662,Ano,1.02,Trump Donald,Vítěz Ano/Ne
2024-01-31 12:08:42.994803,1946116661,Ne,9.38,Trump Donald,Vítěz Ano/Ne
2024-01-31 20:07:10.095050,1946116662,Ano,1.02,Trump Donald,Vítěz Ano/Ne
2024-01-31 20:07:10.095050,1946116661,Ne,9.38,Trump Donald,Vítěz Ano/Ne
2024-02-01 04:07:47.116056,1946116662,Ano,1.02,Trump Donald,Vítěz Ano/Ne
2024-02-01 04:07:47.116056,1946116661,Ne,9.38,Trump Donald,Vítěz Ano/Ne
2024-02-01 12:08:36.903167,1946116662,Ano,1.02,Trump Donald,Vítěz Ano/Ne
2024-02-01 12:08:36.903167,1946116661,Ne,9.38,Trump Donald,Vítěz Ano/Ne
2024-02-01 20:07:10.401820,1946116662,Ano,1.02,Trump Donald,Vítěz Ano/Ne
2024-02-01 20:07:10.401820,1946116661,Ne,9.38,Trump Donald,Vítěz Ano/Ne
2024-02-02 04:07:30.653127,1946116662,Ano,1.02,Trump Donald,Vítěz Ano/Ne
2024-02-02 04:07:30.653127,1946116661,Ne,9.38,Trump Donald,Vítěz Ano/Ne
2024-02-02 12:08:37.355075,1946116662,Ano,1.02,Trump Donald,Vítěz Ano/Ne
2024-02-02 12:08:37.355075,1946116661,Ne,9.38,Trump Donald,Vítěz Ano/Ne
2024-02-02 20:07:03.295915,1946116662,Ano,1.02,Trump Donald,Vítěz Ano/Ne
2024-02-02 20:07:03.295915,1946116661,Ne,9.38,Trump Donald,Vítěz Ano/Ne
2024-02-03 04:07:17.892034,1946116662,Ano,1.02,Trump Donald,Vítěz Ano/Ne
2024-02-03 04:07:17.892034,1946116661,Ne,9.38,Trump Donald,Vítěz Ano/Ne
2024-02-03 12:08:28.400954,1946116662,Ano,1.02,Trump Donald,Vítěz Ano/Ne
2024-02-03 12:08:28.400954,1946116661,Ne,9.38,Trump Donald,Vítěz Ano/Ne
2024-02-03 20:07:31.589893,1946116662,Ano,1.02,Trump Donald,Vítěz Ano/Ne
2024-02-03 20:07:31.589893,1946116661,Ne,9.38,Trump Donald,Vítěz Ano/Ne
2024-02-04 04:07:20.540972,1946116662,Ano,1.02,Trump Donald,Vítěz Ano/Ne
2024-02-04 04:07:20.540972,1946116661,Ne,9.38,Trump Donald,Vítěz Ano/Ne
2024-02-04 12:07:50.502271,1946116662,Ano,1.02,Trump Donald,Vítěz Ano/Ne
