date,id,name,odd,supername,hypername
2023-05-24 23:12:25.417073,1791720811,Scott Tim,50.0,,Vítěz
2023-05-24 23:12:25.417073,1545800771,West Kanye,300.0,,Vítěz
2023-05-24 23:12:25.417073,1545797027,Clinton Hillary,100.0,,Vítěz
2023-05-24 23:12:25.417073,1545797030,DeSantis Ron,5.6,,Vítěz
2023-05-24 23:12:25.417073,1545797031,Harris Kamala,35.0,,Vítěz
2023-05-24 23:12:25.417073,1545797028,Warren Elizabeth,100.0,,Vítěz
2023-05-24 23:12:25.417073,1545797029,Trump Donald,3.0,,Vítěz
2023-05-24 23:12:25.417073,1545800772,Sununu Chris,85.0,,Vítěz
2023-05-24 23:12:25.417073,1545797034,Pence Mike,75.0,,Vítěz
2023-05-24 23:12:25.417073,1545797035,Youngkin Glenn,75.0,,Vítěz
2023-05-24 23:12:25.417073,1793798401,Manchin Jon,50.0,,Vítěz
2023-05-24 23:12:25.417073,1545797032,Sanders Bernie,100.0,,Vítěz
2023-05-24 23:12:25.417073,1545797033,Buttigieg Pete,60.0,,Vítěz
2023-05-24 23:12:25.417073,1545797038,Pompeo Mike,80.0,,Vítěz
2023-05-24 23:12:25.417073,1545797039,Haley Nikki,45.0,,Vítěz
2023-05-24 23:12:25.417073,1545797036,Biden Joe,2.4,,Vítěz
2023-05-24 23:12:25.417073,1545797037,Newsom Gavin,40.0,,Vítěz
2023-05-24 23:12:25.417073,1575406486,Johnson Dwayne,300.0,,Vítěz
2023-05-24 23:12:25.417073,1545797040,Obama Michelle,40.0,,Vítěz
2023-05-24 23:12:25.417073,1779533414,Kennedy Jr. Robert F.,18.0,,Vítěz
2023-05-24 23:43:39.915766,1791720811,Scott Tim,50.0,,Vítěz
2023-05-24 23:43:39.915766,1545800771,West Kanye,300.0,,Vítěz
2023-05-24 23:43:39.915766,1545797027,Clinton Hillary,100.0,,Vítěz
2023-05-24 23:43:39.915766,1545797030,DeSantis Ron,5.6,,Vítěz
2023-05-24 23:43:39.915766,1545797031,Harris Kamala,35.0,,Vítěz
2023-05-24 23:43:39.915766,1545797028,Warren Elizabeth,100.0,,Vítěz
2023-05-24 23:43:39.915766,1545797029,Trump Donald,3.0,,Vítěz
2023-05-24 23:43:39.915766,1545800772,Sununu Chris,85.0,,Vítěz
2023-05-24 23:43:39.915766,1545797034,Pence Mike,75.0,,Vítěz
2023-05-24 23:43:39.915766,1545797035,Youngkin Glenn,75.0,,Vítěz
2023-05-24 23:43:39.915766,1793798401,Manchin Jon,50.0,,Vítěz
2023-05-24 23:43:39.915766,1545797032,Sanders Bernie,100.0,,Vítěz
