date,id,name,odd,supername,hypername
2023-12-30 01:04:22.763190,1930138200,Lai Ching-te,1.33,,Vítěz
2023-12-30 01:04:22.763190,1930138199,Ko Wen-je,3.85,,Vítěz
2023-12-30 01:04:22.763190,1930138201,Hou Yu-ih,4.2,,Vítěz
2023-12-30 04:07:37.633270,1930138200,Lai Ching-te,1.33,,Vítěz
2023-12-30 04:07:37.633270,1930138199,Ko Wen-je,3.85,,Vítěz
2023-12-30 04:07:37.633270,1930138201,Hou Yu-ih,4.2,,Vítěz
2023-12-30 12:07:45.376488,1930138200,Lai Ching-te,1.33,,Vítěz
2023-12-30 12:07:45.376488,1930138199,Ko Wen-je,3.85,,Vítěz
2023-12-30 12:07:45.376488,1930138201,Hou Yu-ih,4.2,,Vítěz
2023-12-30 20:07:05.556980,1930138200,Lai Ching-te,1.27,,Vítěz
2023-12-30 20:07:05.556980,1930138199,Ko Wen-je,4.0,,Vítěz
2023-12-30 20:07:05.556980,1930138201,Hou Yu-ih,5.0,,Vítěz
2023-12-31 04:07:36.039985,1930138200,Lai Ching-te,1.27,,Vítěz
2023-12-31 04:07:36.039985,1930138199,Ko Wen-je,4.0,,Vítěz
2023-12-31 04:07:36.039985,1930138201,Hou Yu-ih,5.0,,Vítěz
2023-12-31 12:07:52.601838,1930138200,Lai Ching-te,1.25,,Vítěz
2023-12-31 12:07:52.601838,1930138199,Ko Wen-je,4.0,,Vítěz
2023-12-31 12:07:52.601838,1930138201,Hou Yu-ih,5.5,,Vítěz
2023-12-31 20:07:06.665868,1930138200,Lai Ching-te,1.25,,Vítěz
2023-12-31 20:07:06.665868,1930138199,Ko Wen-je,4.0,,Vítěz
2023-12-31 20:07:06.665868,1930138201,Hou Yu-ih,5.5,,Vítěz
2024-01-01 04:07:48.350310,1930138200,Lai Ching-te,1.25,,Vítěz
2024-01-01 04:07:48.350310,1930138199,Ko Wen-je,4.0,,Vítěz
2024-01-01 04:07:48.350310,1930138201,Hou Yu-ih,5.5,,Vítěz
2024-01-01 12:08:54.817104,1930138200,Lai Ching-te,1.25,,Vítěz
2024-01-01 12:08:54.817104,1930138199,Ko Wen-je,4.0,,Vítěz
2024-01-01 12:08:54.817104,1930138201,Hou Yu-ih,5.5,,Vítěz
2024-01-01 20:07:17.534634,1930138200,Lai Ching-te,1.25,,Vítěz
2024-01-01 20:07:17.534634,1930138199,Ko Wen-je,4.0,,Vítěz
2024-01-01 20:07:17.534634,1930138201,Hou Yu-ih,5.5,,Vítěz
2024-01-02 04:07:41.053544,1930138200,Lai Ching-te,1.25,,Vítěz
2024-01-02 04:07:41.053544,1930138199,Ko Wen-je,4.0,,Vítěz
2024-01-02 04:07:41.053544,1930138201,Hou Yu-ih,5.5,,Vítěz
2024-01-02 12:08:45.460752,1930138200,Lai Ching-te,1.23,,Vítěz
2024-01-02 12:08:45.460752,1930138199,Ko Wen-je,4.0,,Vítěz
2024-01-02 12:08:45.460752,1930138201,Hou Yu-ih,5.5,,Vítěz
2024-01-02 20:07:22.992586,1930138200,Lai Ching-te,1.2,,Vítěz
2024-01-02 20:07:22.992586,1930138199,Ko Wen-je,4.4,,Vítěz
2024-01-02 20:07:22.992586,1930138201,Hou Yu-ih,5.8,,Vítěz
2024-01-03 04:07:32.126665,1930138200,Lai Ching-te,1.2,,Vítěz
2024-01-03 04:07:32.126665,1930138199,Ko Wen-je,4.4,,Vítěz
2024-01-03 04:07:32.126665,1930138201,Hou Yu-ih,5.8,,Vítěz
2024-01-03 12:08:53.710295,1930138200,Lai Ching-te,1.18,,Vítěz
2024-01-03 12:08:53.710295,1930138201,Hou Yu-ih,5.5,,Vítěz
2024-01-03 12:08:53.710295,1930138199,Ko Wen-je,5.5,,Vítěz
2024-01-03 20:07:29.589283,1930138200,Lai Ching-te,1.18,,Vítěz
2024-01-03 20:07:29.589283,1930138201,Hou Yu-ih,5.5,,Vítěz
2024-01-03 20:07:29.589283,1930138199,Ko Wen-je,5.5,,Vítěz
2024-01-04 04:07:48.621411,1930138200,Lai Ching-te,1.18,,Vítěz
2024-01-04 04:07:48.621411,1930138201,Hou Yu-ih,5.5,,Vítěz
2024-01-04 04:07:48.621411,1930138199,Ko Wen-je,5.5,,Vítěz
2024-01-04 12:08:57.273354,1930138200,Lai Ching-te,1.18,,Vítěz
2024-01-04 12:08:57.273354,1930138201,Hou Yu-ih,5.5,,Vítěz
2024-01-04 12:08:57.273354,1930138199,Ko Wen-je,5.5,,Vítěz
2024-01-04 20:07:20.531173,1930138200,Lai Ching-te,1.18,,Vítěz
2024-01-04 20:07:20.531173,1930138201,Hou Yu-ih,5.5,,Vítěz
2024-01-04 20:07:20.531173,1930138199,Ko Wen-je,5.5,,Vítěz
2024-01-05 04:07:38.373006,1930138200,Lai Ching-te,1.18,,Vítěz
2024-01-05 04:07:38.373006,1930138201,Hou Yu-ih,5.5,,Vítěz
2024-01-05 04:07:38.373006,1930138199,Ko Wen-je,5.5,,Vítěz
2024-01-05 12:09:09.655476,1930138200,Lai Ching-te,1.18,,Vítěz
2024-01-05 12:09:09.655476,1930138201,Hou Yu-ih,5.5,,Vítěz
2024-01-05 12:09:09.655476,1930138199,Ko Wen-je,5.5,,Vítěz
2024-01-05 20:07:19.102084,1930138200,Lai Ching-te,1.18,,Vítěz
2024-01-05 20:07:19.102084,1930138201,Hou Yu-ih,5.5,,Vítěz
2024-01-05 20:07:19.102084,1930138199,Ko Wen-je,5.5,,Vítěz
2024-01-06 04:07:45.221686,1930138200,Lai Ching-te,1.18,,Vítěz
2024-01-06 04:07:45.221686,1930138201,Hou Yu-ih,5.5,,Vítěz
2024-01-06 04:07:45.221686,1930138199,Ko Wen-je,5.5,,Vítěz
2024-01-06 12:07:58.646498,1930138200,Lai Ching-te,1.18,,Vítěz
2024-01-06 12:07:58.646498,1930138199,Ko Wen-je,5.2,,Vítěz
2024-01-06 12:07:58.646498,1930138201,Hou Yu-ih,6.0,,Vítěz
2024-01-06 20:07:17.488069,1930138200,Lai Ching-te,1.18,,Vítěz
2024-01-06 20:07:17.488069,1930138199,Ko Wen-je,5.2,,Vítěz
2024-01-06 20:07:17.488069,1930138201,Hou Yu-ih,6.0,,Vítěz
2024-01-07 04:07:32.551732,1930138200,Lai Ching-te,1.18,,Vítěz
2024-01-07 04:07:32.551732,1930138199,Ko Wen-je,5.2,,Vítěz
2024-01-07 04:07:32.551732,1930138201,Hou Yu-ih,6.0,,Vítěz
2024-01-07 12:08:09.482097,1930138200,Lai Ching-te,1.18,,Vítěz
2024-01-07 12:08:09.482097,1930138199,Ko Wen-je,4.8,,Vítěz
2024-01-07 12:08:09.482097,1930138201,Hou Yu-ih,6.3,,Vítěz
2024-01-07 20:07:15.095427,1930138200,Lai Ching-te,1.18,,Vítěz
2024-01-07 20:07:15.095427,1930138199,Ko Wen-je,4.8,,Vítěz
2024-01-07 20:07:15.095427,1930138201,Hou Yu-ih,6.3,,Vítěz
