date,title,odds,date_bet,identifier
2017-05-29T22:02:02.118180,"0 - 62,99 %",2.00,08.06.2017 08:00,1
2017-05-29T22:02:02.118180,63 a víc %,1.70,08.06.2017 08:00,3
2017-05-30T10:02:02.703782,"0 - 62,99 %",2.00,08.06.2017 08:00,1
2017-05-30T10:02:02.703782,63 a víc %,1.70,08.06.2017 08:00,3
2017-05-30T22:02:02.170143,"0 - 62,99 %",2.00,08.06.2017 08:00,1
2017-05-30T22:02:02.170143,63 a víc %,1.70,08.06.2017 08:00,3
2017-05-31T10:02:02.571128,"0 - 62,99 %",2.30,08.06.2017 08:00,1
2017-05-31T10:02:02.571128,63 a víc %,1.55,08.06.2017 08:00,3
2017-05-31T22:02:01.816902,"0 - 62,99 %",2.20,08.06.2017 08:00,1
2017-05-31T22:02:01.816902,63 a víc %,1.60,08.06.2017 08:00,3
2017-06-01T10:02:01.769821,"0 - 62,99 %",2.20,08.06.2017 08:00,1
2017-06-01T10:02:01.769821,63 a víc %,1.60,08.06.2017 08:00,3
2017-06-01T22:02:02.017714,"0 - 62,99 %",2.20,08.06.2017 08:00,1
2017-06-01T22:02:02.017714,63 a víc %,1.60,08.06.2017 08:00,3
2017-06-02T10:02:01.858733,"0 - 62,99 %",2.20,08.06.2017 08:00,1
2017-06-02T10:02:01.858733,63 a víc %,1.60,08.06.2017 08:00,3
2017-06-02T22:02:02.613098,"0 - 62,99 %",2.40,08.06.2017 08:00,1
2017-06-02T22:02:02.613098,63 a víc %,1.50,08.06.2017 08:00,3
2017-06-03T10:02:01.972144,"0 - 62,99 %",2.40,08.06.2017 08:00,1
2017-06-03T10:02:01.972144,63 a víc %,1.50,08.06.2017 08:00,3
2017-06-03T22:02:01.759014,"0 - 62,99 %",2.40,08.06.2017 08:00,1
2017-06-03T22:02:01.759014,63 a víc %,1.50,08.06.2017 08:00,3
2017-06-04T10:02:02.541412,"0 - 62,99 %",2.40,08.06.2017 08:00,1
2017-06-04T10:02:02.541412,63 a víc %,1.50,08.06.2017 08:00,3
2017-06-04T22:02:02.516899,"0 - 62,99 %",2.40,08.06.2017 08:00,1
2017-06-04T22:02:02.516899,63 a víc %,1.50,08.06.2017 08:00,3
2017-06-05T10:02:01.910308,"0 - 62,99 %",2.40,08.06.2017 08:00,1
2017-06-05T10:02:01.910308,63 a víc %,1.50,08.06.2017 08:00,3
2017-06-05T22:02:02.343145,"0 - 62,99 %",2.45,08.06.2017 08:00,1
2017-06-05T22:02:02.343145,63 a víc %,1.45,08.06.2017 08:00,3
2017-06-06T10:02:02.342329,"0 - 62,99 %",2.45,08.06.2017 08:00,1
2017-06-06T10:02:02.342329,63 a víc %,1.45,08.06.2017 08:00,3
2017-06-06T22:02:02.099491,"0 - 62,99 %",2.45,08.06.2017 08:00,1
2017-06-06T22:02:02.099491,63 a víc %,1.45,08.06.2017 08:00,3
2017-06-07T10:02:02.524701,"0 - 62,99 %",2.50,08.06.2017 08:00,1
2017-06-07T10:02:02.524701,63 a víc %,1.45,08.06.2017 08:00,3
2017-06-07T22:02:02.654509,"0 - 62,99 %",2.50,08.06.2017 08:00,1
2017-06-07T22:02:02.654509,63 a víc %,1.45,08.06.2017 08:00,3
2017-06-07T22:02:02.654509,"0 - 59,99 %",6.30,08.06.2017 08:00,4
2017-06-07T22:02:02.654509,60 a víc %,1.07,08.06.2017 08:00,5
2017-06-07T22:02:02.654509,"0 - 61,99 %",3.40,08.06.2017 08:00,6
2017-06-07T22:02:02.654509,62 a víc %,1.25,08.06.2017 08:00,7
2017-06-07T22:02:02.654509,"0 - 63,49 %",2.20,08.06.2017 08:00,8
2017-06-07T22:02:02.654509,"63,5 a víc %",1.60,08.06.2017 08:00,9
2017-06-07T22:02:02.654509,"0 - 64,49 %",1.85,08.06.2017 08:00,11
2017-06-07T22:02:02.654509,"64,5 a víc %",1.85,08.06.2017 08:00,12
2017-06-07T22:02:02.654509,"0 - 67,49 %",1.30,08.06.2017 08:00,13
2017-06-07T22:02:02.654509,"67,5 a víc %",3.10,08.06.2017 08:00,14
2017-06-07T22:02:02.654509,"0 - 69,99 %",1.09,08.06.2017 08:00,15
2017-06-07T22:02:02.654509,70 a víc %,6.00,08.06.2017 08:00,16
