date,1907.8 a více,Méně než 1907.8
2022-05-03,2.01,1.7
2022-05-04,2.01,1.7
2022-05-05,1.88,1.8199999999999998
2022-05-06,1.84,1.84
2022-05-07,1.84,1.84
2022-05-08,1.84,1.84
2022-05-09,1.9249999999999998,1.77
