date,24.75 a více,Méně než 24.75
2022-06-14,1.84,1.84
2022-06-15,1.84,1.84
2022-06-16,1.84,1.84
2022-06-17,1.84,1.84
2022-06-18,1.84,1.84
2022-06-19,1.78,1.9
2022-06-20,1.78,1.9
2022-06-21,1.83,1.85
2022-06-22,1.88,1.8
2022-06-23,1.88,1.8
2022-06-24,1.88,1.8
2022-06-25,1.88,1.8
2022-06-26,1.88,1.8
2022-06-27,1.88,1.8
2022-06-28,1.88,1.8
