date,1859.7 a více,Méně než 1859.7
2022-06-14,2.01,1.7
2022-06-15,2.12,1.625
2022-06-16,2.16,1.6
2022-06-17,1.84,1.84
2022-06-18,1.84,1.84
2022-06-19,1.84,1.84
2022-06-20,1.84,1.84
2022-06-21,1.84,1.84
