date,57.01% a více,Méně než 57.01%
2023-01-21,1.96,1.7333333333333334
2023-01-22,1.92,1.77
2023-01-23,1.7333333333333332,1.986666666666667
2023-01-24,1.5999999999999999,2.16
2023-01-25,1.6,2.16
