date,111.5 a více,Méně než 111.5
2022-05-24,1.84,1.84
2022-05-25,1.84,1.84
2022-05-26,1.84,1.84
2022-05-27,1.84,1.84
2022-05-28,1.84,1.84
2022-05-29,1.84,1.84
2022-05-30,1.7200000000000002,2.0
2022-05-31,1.6,2.16
