date,1857.7 a více,Méně než 1857.7
2022-06-28,2.01,1.7
2022-06-29,2.01,1.7
2022-06-30,2.01,1.7
2022-07-01,2.27,1.55
2022-07-02,2.38,1.5
2022-07-03,2.38,1.5
2022-07-04,2.38,1.5
