date,67.01% a více,Méně než 67.01%
2023-01-17,1.67,2.05
2023-01-18,1.7,2.0
2023-01-19,1.7,2.0
2023-01-20,1.27,3.34
2023-01-21,1.2533333333333332,3.4633333333333334
2023-01-22,1.2349999999999999,3.61
2023-01-23,1.215,3.795
2023-01-24,1.2,3.9400000000000004
2023-01-25,1.1825,4.164999999999999
