date,23.81 a více,Méně než 23.81
2023-02-24,2.08,1.65
2023-02-25,2.08,1.65
2023-02-26,2.08,1.65
2023-02-27,2.08,1.65
2023-03-01,2.52,1.45
2023-03-02,3.15,1.3
2023-03-03,3.15,1.3
2023-03-04,3.15,1.3
2023-03-05,3.15,1.3
2023-03-06,3.15,1.3
2023-03-08,2.915,1.35
2023-03-12,1.94,1.75
2023-03-14,1.84,1.84
