date,40.4 a více,Méně než 40.4
2022-06-01,4.6,1.15
2022-06-02,4.6,1.15
2022-06-03,4.6,1.15
2022-06-04,4.6,1.15
2022-06-05,4.6,1.15
2022-06-06,4.6,1.15
2022-06-07,4.6,1.15
2022-06-08,4.6,1.15
2022-06-09,4.6,1.15
2022-06-10,4.6,1.15
2022-06-11,4.6,1.15
2022-06-12,4.6,1.15
2022-06-13,4.6,1.15
2022-06-14,4.6,1.15
2022-06-15,4.6,1.15
2022-06-16,4.6,1.15
2022-06-17,4.6,1.15
2022-06-18,4.6,1.15
2022-06-19,4.6,1.15
2022-06-20,3.48,1.25
2022-06-21,3.48,1.25
