date,24987.6 a více,Méně než 24987.6
2022-08-15,1.87,1.81
2022-08-16,1.9,1.78
2022-08-17,1.9,1.78
2022-08-18,1.9,1.78
2022-08-19,2.205,1.5899999999999999
2022-08-20,2.57,1.44
2022-08-21,2.98,1.33
2022-08-22,2.98,1.33
2022-08-23,2.98,1.33
2022-08-24,2.98,1.33
2022-08-25,2.98,1.33
2022-08-26,2.98,1.33
2022-08-27,2.98,1.33
