date,112.5 a více,Méně než 112.5
2022-07-05,2.68,1.4
2022-07-06,3.08,1.325
2022-07-07,3.185,1.3
2022-07-08,2.89,1.35
2022-07-09,2.52,1.45
2022-07-10,2.52,1.45
2022-07-11,2.52,1.45
2022-07-12,2.52,1.45
