date,69.01% a více,Méně než 69.01%
2023-01-20,2.05,1.67
2023-01-21,1.8566666666666667,1.843333333333333
2023-01-22,1.66,2.065
2023-01-23,1.6249999999999998,2.12
2023-01-24,1.5999999999999999,2.16
2023-01-25,1.592,2.1759999999999997
2023-01-26,1.58,2.2
