date,32151.3 a více,Méně než 32151.3
2022-05-17,2.01,1.7
2022-05-18,2.085,1.65
2022-05-19,2.16,1.6
2022-05-20,2.27,1.55
2022-05-21,2.38,1.5
2022-05-22,2.38,1.5
