date,58.01% a více,Méně než 58.01%
2023-01-22,2.26,1.55
2023-01-23,2.1766666666666663,1.6050000000000002
2023-01-24,2.071428571428571,1.6571428571428573
2023-01-25,2.0680000000000005,1.6600000000000001
2023-01-26,1.99,1.71
