date,67.51% a více,Méně než 67.51%
2023-01-17,1.84,1.84
2023-01-18,1.84,1.84
2023-01-19,1.84,1.84
2023-01-20,1.4,2.68
2023-01-21,1.3866666666666667,2.733333333333333
2023-01-22,1.355,2.865
2023-01-23,1.325,3.02
2023-01-24,1.3,3.15
