date,71.01% a více,Méně než 71.01%
2022-04-20,1.88,1.8
2022-04-21,1.8599999999999999,1.82
2022-04-22,1.4700000000000002,2.55
2022-04-23,1.3450000000000002,2.925
2022-04-24,1.3,3.15
