date,70.01% a více,Méně než 70.01%
2023-01-21,2.4633333333333334,1.4833333333333332
2023-01-22,2.025,1.69
2023-01-23,1.8733333333333333,1.8083333333333333
2023-01-24,1.8400000000000003,1.8400000000000003
