date,23123.4 a více,Méně než 23123.4
2022-06-14,1.84,1.84
2022-06-15,2.0,1.7200000000000002
2022-06-16,2.5300000000000002,1.45
2022-06-17,2.68,1.4
2022-06-18,2.68,1.4
2022-06-19,3.15,1.3
2022-06-20,2.705,1.4
2022-06-21,2.52,1.45
2022-06-22,2.52,1.45
2022-06-23,2.26,1.55
