date,2.4 a více,Méně než 2.4
2023-01-02,1.84,1.84
2023-01-03,1.84,1.84
2023-01-04,1.84,1.84
2023-01-05,1.84,1.84
2023-01-06,1.68,2.03
2023-01-07,1.68,2.03
2023-01-08,1.68,2.03
2023-01-09,1.6800000000000002,2.03
2023-01-10,1.68,2.03
2023-01-11,1.68,2.03
2023-01-12,1.68,2.03
2023-01-13,1.68,2.03
2023-01-14,1.68,2.03
