date,24.71 a více,Méně než 24.71
2022-06-07,1.84,1.84
2022-06-08,2.0,1.7200000000000002
2022-06-09,2.16,1.6
2022-06-10,2.16,1.6
2022-06-11,2.16,1.6
2022-06-12,2.16,1.6
2022-06-13,1.955,1.77
