date,1871.5 a více,Méně než 1871.5
2022-05-24,1.84,1.84
2022-05-25,1.96,1.745
2022-05-26,2.08,1.65
2022-05-27,2.08,1.65
2022-05-28,2.08,1.65
2022-05-29,2.08,1.65
2022-05-30,1.96,1.745
2022-05-31,1.84,1.84
