date,111.5 a více,Méně než 111.5
2022-05-17,1.65,2.08
2022-05-18,1.725,1.98
2022-05-19,2.16,1.625
2022-05-20,1.94,1.75
2022-05-21,1.94,1.75
2022-05-22,1.94,1.75
2022-05-23,1.94,1.75
