date,99.5 a více,Méně než 99.5
2022-11-05,1.84,1.84
2022-11-06,1.84,1.84
2022-11-07,1.84,1.84
2022-11-08,1.84,1.84
2022-11-09,2.05,1.675
2022-11-10,2.26,1.55
2022-11-11,2.21,1.5750000000000002
2022-11-12,2.16,1.6
2022-11-13,2.16,1.6
2022-11-14,2.16,1.6
2022-11-15,2.5300000000000002,1.45
2022-11-16,2.68,1.4
2022-11-17,2.68,1.4
2022-11-18,3.545,1.25
