date,68.01% a více,Méně než 68.01%
2023-01-17,2.16,1.6
2023-01-18,2.16,1.6
2023-01-19,2.16,1.5999999999999999
2023-01-20,1.52,2.33
2023-01-21,1.49,2.4133333333333336
2023-01-22,1.43,2.58
2023-01-23,1.415,2.63
2023-01-24,1.4000000000000001,2.68
2023-01-25,1.3800000000000001,2.7600000000000002
2023-01-26,1.36,2.84
2023-01-27,1.33,2.98
