date,51.36% a více,Méně než 51.36%
2023-01-17,10.0,1.01
2023-01-18,10.0,1.01
2023-01-19,10.0,1.01
2023-01-20,11.0,1.01
2023-01-21,11.333333333333334,1.01
2023-01-22,12.5,1.01
2023-01-23,14.0,1.01
