date,42055.3 a více,Méně než 42055.3
2022-04-12,2.16,1.6
2022-04-13,2.38,1.5
2022-04-14,1.895,1.79
2022-04-15,2.08,1.65
2022-04-16,2.08,1.65
2022-04-17,2.08,1.65
2022-04-18,2.17,1.6
2022-04-19,2.16,1.6
