date,26543.5 a více,Méně než 26543.5
2023-03-23,1.84,1.84
2023-03-24,1.84,1.84
2023-03-26,1.84,1.84
2023-03-27,1.84,1.84
2023-03-28,1.84,1.84
2023-03-30,1.7,2.01
