date,106.5 a více,Méně než 106.5
2022-04-13,1.84,1.84
2022-04-14,1.8599999999999999,1.82
2022-04-15,1.7,2.01
2022-04-16,1.7,2.01
2022-04-17,1.7,2.01
2022-04-18,1.625,2.135
2022-04-19,1.4,2.68
