date,20.5 a více,Méně než 20.5
2022-04-17,1.84,1.84
2022-04-18,1.8900000000000001,1.795
2022-04-19,1.94,1.75
2022-04-20,1.94,1.75
2022-04-21,1.94,1.75
2022-04-22,1.94,1.75
2022-04-23,1.94,1.75
