date,24.51 a více,Méně než 24.51
2022-12-19,2.38,1.5
2022-12-20,2.52,1.45
2022-12-21,2.68,1.4
2022-12-22,2.68,1.4
2022-12-23,2.89,1.35
2022-12-24,2.68,1.4
2022-12-25,2.52,1.45
2022-12-26,2.52,1.45
2022-12-27,2.52,1.45
2022-12-28,2.52,1.45
2022-12-29,2.68,1.4
2022-12-30,2.68,1.4
2022-12-31,2.89,1.35
2023-01-01,2.89,1.35
2023-01-02,2.89,1.35
2023-01-03,2.89,1.35
2023-01-04,3.48,1.25
2023-01-05,4.6,1.15
2023-01-06,4.6,1.15
2023-01-07,4.6,1.15
