date,24321.5 a více,Méně než 24321.5
2023-02-17,1.9249999999999998,1.77
2023-02-19,1.94,1.75
2023-02-20,1.94,1.75
2023-02-21,1.94,1.75
2023-02-22,1.94,1.75
2023-02-23,1.94,1.75
