date,Ano,Ne
2022-05-02,1.25,3.545
2022-05-03,1.2,3.94
2022-05-04,1.19,4.06
2022-05-05,1.165,4.39
2022-05-06,1.15,4.6
2022-05-07,1.13,4.95
2022-05-08,1.13,4.95
2022-05-09,1.13,4.95
2022-05-10,1.11,5.37
