date,23.97 a více,Méně než 23.97
2023-03-23,2.05,1.67
2023-03-24,2.05,1.67
2023-03-26,2.05,1.67
2023-03-27,2.05,1.67
2023-03-28,2.285,1.56
2023-03-30,2.89,1.35
2023-03-31,2.98,1.33
2023-04-01,2.98,1.33
2023-04-02,2.98,1.33
