date,22789.1 a více,Méně než 22789.1
2022-06-28,2.01,1.7
2022-06-29,2.68,1.4
2022-06-30,2.68,1.4
2022-07-01,2.68,1.4
2022-07-02,2.89,1.35
2022-07-03,2.89,1.35
2022-07-04,2.785,1.375
