date,24.77 a více,Méně než 24.77
2022-05-17,1.84,1.84
2022-05-18,1.9249999999999998,1.77
2022-05-19,2.01,1.7
2022-05-20,2.01,1.7
2022-05-21,2.01,1.7
2022-05-22,2.01,1.7
2022-05-23,2.045,1.6749999999999998
2022-05-24,2.08,1.65
