date,56.51% a více,Méně než 56.51%
2023-01-17,2.98,1.33
2023-01-18,2.59,1.43
2023-01-19,2.236666666666667,1.5666666666666667
2023-01-20,1.88,1.8
2023-01-21,1.7633333333333334,1.9333333333333333
2023-01-22,1.77,1.92
2023-01-23,1.75,1.94
