date,1901.5 a více,Méně než 1901.5
2023-01-13,1.84,1.84
2023-01-14,1.7,2.01
2023-01-15,1.7,2.01
2023-01-16,1.7,2.01
2023-01-17,1.7,2.01
2023-01-18,1.7,2.01
2023-01-19,1.7,2.01
2023-01-20,1.5,2.38
2023-01-21,1.5,2.38
2023-01-22,1.5,2.38
2023-01-23,1.5,2.38
2023-01-24,1.5,2.38
2023-01-25,1.5,2.38
2023-01-26,1.5,2.38
2023-01-27,1.4833333333333334,2.4266666666666663
