date,23987.5 a více,Méně než 23987.5
2023-02-24,1.84,1.84
2023-02-25,1.84,1.84
2023-02-26,1.84,1.84
2023-02-27,1.84,1.84
2023-03-01,1.84,1.84
2023-03-02,2.01,1.7
2023-03-03,2.01,1.7
2023-03-04,2.08,1.65
2023-03-05,2.08,1.65
2023-03-06,2.08,1.65
2023-03-08,2.16,1.6
2023-03-12,2.68,1.4
2023-03-14,1.55,2.26
