date,1835.5 a více,Méně než 1835.5
2022-08-15,1.84,1.84
2022-08-16,1.84,1.84
2022-08-17,2.0,1.7200000000000002
2022-08-18,2.16,1.6
2022-08-19,2.21,1.5750000000000002
2022-08-20,2.3899999999999997,1.5
2022-08-21,2.52,1.45
2022-08-22,2.6,1.4249999999999998
2022-08-23,2.68,1.4
2022-08-24,2.785,1.375
2022-08-25,2.89,1.35
2022-08-26,2.89,1.35
2022-08-27,2.89,1.35
2022-08-28,3.15,1.3
2022-08-29,3.15,1.3
2022-08-30,3.15,1.3
2022-08-31,3.15,1.3
