date,21.5 a více,Méně než 21.5
2022-08-16,1.84,1.84
2022-08-17,1.84,1.84
2022-08-18,1.84,1.84
2022-08-19,1.84,1.84
2022-08-20,1.84,1.84
2022-08-21,1.84,1.84
2022-08-22,1.84,1.84
