date,16.1 a více,Méně než 16.1
2023-03-18,1.75,1.94
2023-03-20,1.75,1.94
2023-03-21,1.75,1.94
2023-03-22,1.75,1.94
2023-03-23,1.75,1.94
2023-03-24,1.8,1.88
2023-03-26,1.8,1.88
2023-03-27,1.8,1.88
2023-03-28,1.8,1.88
2023-03-30,1.88,1.8
2023-03-31,1.88,1.8
