date,1961.5 a více,Méně než 1961.5
2022-04-13,1.84,1.84
2022-04-14,1.84,1.84
2022-04-15,1.84,1.84
2022-04-16,1.84,1.84
2022-04-17,1.675,2.05
2022-04-18,1.6,2.16
