date,55.51% a více,Méně než 55.51%
2023-01-17,2.05,1.67
2023-01-18,1.92,1.77
2023-01-19,1.7233333333333334,1.9733333333333334
2023-01-20,1.57,2.22
2023-01-21,1.4666666666666668,2.4866666666666664
2023-01-22,1.4249999999999998,2.6
2023-01-23,1.348333333333333,2.9666666666666663
2023-01-24,1.2699999999999998,3.34
