date,81.5 a více,Méně než 81.5
2022-12-08,2.16,1.6
2022-12-09,2.16,1.6
2022-12-10,2.26,1.55
2022-12-11,2.26,1.55
2022-12-12,2.26,1.55
2022-12-13,2.26,1.55
2022-12-16,1.84,1.84
