date,12.1 a více,Méně než 12.1
2022-10-03,1.94,1.75
2022-10-04,2.05,1.675
2022-10-05,2.16,1.6
2022-10-06,2.16,1.6
2022-10-07,2.16,1.6
2022-10-08,2.16,1.6
2022-10-09,2.16,1.6
2022-10-10,2.16,1.6
2022-10-11,2.16,1.6
