date,55.01% a více,Méně než 55.01%
2023-01-17,1.84,1.84
2023-01-18,1.77,1.92
2023-01-19,1.6166666666666665,2.1333333333333333
2023-01-20,1.45,2.52
2023-01-21,1.3466666666666667,2.9200000000000004
2023-01-22,1.295,3.19
2023-01-23,1.2433333333333332,3.6449999999999996
2023-01-24,1.1814285714285713,4.154285714285714
