date,17654.3 a více,Méně než 17654.3
2022-12-08,1.84,1.84
2022-12-09,1.84,1.84
2022-12-10,1.84,1.84
2022-12-11,1.84,1.84
2022-12-12,1.84,1.84
2022-12-13,1.84,1.84
2022-12-16,1.84,1.84
