date,70.51% a více,Méně než 70.51%
2023-01-23,2.1666666666666665,1.6000000000000003
2023-01-24,2.08,1.6500000000000001
2023-01-25,2.068,1.658
2023-01-26,2.2699999999999996,1.5539999999999998
2023-01-27,2.38,1.5
