date,108.5 a více,Méně než 108.5
2022-05-10,1.84,1.84
2022-05-11,1.84,1.84
2022-05-12,1.84,1.84
2022-05-13,1.84,1.84
2022-05-14,1.84,1.84
2022-05-15,1.84,1.84
2022-05-16,1.695,2.05
2022-05-17,1.55,2.26
