date,35155.5 a více,Méně než 35155.5
2022-06-01,2.27,1.55
2022-06-02,2.835,1.375
2022-06-03,2.6,1.4249999999999998
2022-06-04,2.68,1.4
2022-06-05,2.68,1.4
