date,57.51% a více,Méně než 57.51%
2023-01-21,2.2399999999999998,1.5600000000000003
2023-01-22,2.15,1.615
2023-01-23,1.9533333333333334,1.75
2023-01-24,1.84,1.84
2023-01-25,1.814,1.8679999999999999
2023-01-26,1.8359999999999999,1.8519999999999999
2023-01-27,2.0,1.7
