date,title,odds,date_bet,identifier
2017-02-07T23:02:01.962521,"1 Euro = 0 až 25,99 Kč",2.30,14.03.2017 23:59,4
2017-02-07T23:02:01.962521,1 Euro = 26 a víc Kč,1.50,14.03.2017 23:59,5
2017-02-08T11:02:01.774245,"1 Euro = 0 až 25,99 Kč",1.85,14.03.2017 23:59,4
2017-02-08T11:02:01.774245,1 Euro = 26 a víc Kč,1.85,14.03.2017 23:59,5
2017-02-08T23:02:02.384845,"1 Euro = 0 až 24,99 Kč",2.70,14.03.2017 23:59,1
2017-02-08T23:02:02.384845,1 Euro = 25 a víc Kč,1.40,14.03.2017 23:59,3
2017-02-08T23:02:02.384845,"1 Euro = 0 až 25,99 Kč",1.85,14.03.2017 23:59,4
2017-02-08T23:02:02.384845,1 Euro = 26 a víc Kč,1.85,14.03.2017 23:59,5
2017-02-09T11:02:02.854133,"1 Euro = 0 až 24,99 Kč",2.70,14.03.2017 23:59,1
2017-02-09T11:02:02.854133,1 Euro = 25 a víc Kč,1.40,14.03.2017 23:59,3
2017-02-09T11:02:02.854133,"1 Euro = 0 až 25,99 Kč",1.80,14.03.2017 23:59,4
2017-02-09T11:02:02.854133,1 Euro = 26 a víc Kč,1.90,14.03.2017 23:59,5
2017-02-09T23:02:02.481493,"1 Euro = 0 až 24,99 Kč",2.70,14.03.2017 23:59,1
2017-02-09T23:02:02.481493,1 Euro = 25 a víc Kč,1.40,14.03.2017 23:59,3
2017-02-09T23:02:02.481493,"1 Euro = 0 až 25,99 Kč",1.80,14.03.2017 23:59,4
2017-02-09T23:02:02.481493,1 Euro = 26 a víc Kč,1.90,14.03.2017 23:59,5
2017-02-10T11:02:01.934464,"1 Euro = 0 až 24,99 Kč",2.70,14.03.2017 23:59,1
2017-02-10T11:02:01.934464,1 Euro = 25 a víc Kč,1.40,14.03.2017 23:59,3
2017-02-10T11:02:01.934464,"1 Euro = 0 až 25,99 Kč",1.80,14.03.2017 23:59,4
2017-02-10T11:02:01.934464,1 Euro = 26 a víc Kč,1.90,14.03.2017 23:59,5
