id,name,odd,date
-1740115648,Ano,1.2,2023-03-17T04:08:48.070817
-1740115647,Ne,3.94,2023-03-17T04:08:48.070817
-1740115648,Ano,1.2,2023-03-18T16:08:48.800997
-1740115647,Ne,3.94,2023-03-18T16:08:48.800997
-1740115648,Ano,1.2,2023-03-20T04:08:56.376066
-1740115647,Ne,3.94,2023-03-20T04:08:56.376066
-1740115648,Ano,1.2,2023-03-21T16:08:39.790930
-1740115647,Ne,3.94,2023-03-21T16:08:39.790930
-1740115648,Ano,1.2,2023-03-22T16:09:01.340853
-1740115647,Ne,3.94,2023-03-22T16:09:01.340853
-1740115648,Ano,1.2,2023-03-23T04:08:44.560043
-1740115647,Ne,3.94,2023-03-23T04:08:44.560043
-1740115648,Ano,1.2,2023-03-24T16:08:54.496698
-1740115647,Ne,3.94,2023-03-24T16:08:54.496698
-1740115648,Ano,1.2,2023-03-26T04:08:46.161072
-1740115647,Ne,3.94,2023-03-26T04:08:46.161072
-1740115648,Ano,1.2,2023-03-27T04:08:54.714918
-1740115647,Ne,3.94,2023-03-27T04:08:54.714918
-1740115648,Ano,1.2,2023-03-28T04:08:46.419230
-1740115647,Ne,3.94,2023-03-28T04:08:46.419230
-1740115648,Ano,1.12,2023-03-28T16:16:13.420989
-1740115647,Ne,5.15,2023-03-28T16:16:13.420989
-1740115648,Ano,1.08,2023-03-30T16:09:04.266662
-1740115647,Ne,6.21,2023-03-30T16:09:04.266662
-1740115648,Ano,1.08,2023-03-31T16:08:34.966826
-1740115647,Ne,6.21,2023-03-31T16:08:34.966826
-1740115648,Ano,1.08,2023-04-01T04:08:35.921384
-1740115647,Ne,6.21,2023-04-01T04:08:35.921384
