id,name,odd,date
1532282573,Ano,3.5,2022-11-10T04:17:31.957083
1532282572,Ne,1.25,2022-11-10T04:17:31.957083
1532282573,Ano,3.5,2022-11-10T16:05:05.252847
1532282572,Ne,1.25,2022-11-10T16:05:05.252847
1532282573,Ano,3.5,2022-11-11T04:14:13.999627
1532282572,Ne,1.25,2022-11-11T04:14:13.999627
1532282573,Ano,3.5,2022-11-11T16:04:52.558527
1532282572,Ne,1.25,2022-11-11T16:04:52.558527
1532282573,Ano,3.5,2022-11-12T04:11:38.692672
1532282572,Ne,1.25,2022-11-12T04:11:38.692672
1532282573,Ano,3.5,2022-11-12T16:05:02.948676
1532282572,Ne,1.25,2022-11-12T16:05:02.948676
1532282573,Ano,3.5,2022-11-13T04:13:09.568919
1532282572,Ne,1.25,2022-11-13T04:13:09.568919
1532282573,Ano,3.5,2022-11-13T16:04:36.142492
1532282572,Ne,1.25,2022-11-13T16:04:36.142492
1532282573,Ano,3.5,2022-11-14T04:16:47.145549
1532282572,Ne,1.25,2022-11-14T04:16:47.145549
1532282573,Ano,3.5,2022-11-14T16:04:55.375261
1532282572,Ne,1.25,2022-11-14T16:04:55.375261
1532282573,Ano,3.5,2022-11-15T04:07:34.140206
1532282572,Ne,1.25,2022-11-15T04:07:34.140206
1532282573,Ano,3.5,2022-11-15T16:05:16.286871
1532282572,Ne,1.25,2022-11-15T16:05:16.286871
1532282573,Ano,3.5,2022-11-16T04:08:17.869851
1532282572,Ne,1.25,2022-11-16T04:08:17.869851
1532282573,Ano,3.5,2022-11-16T16:04:55.321025
1532282572,Ne,1.25,2022-11-16T16:04:55.321025
1532282573,Ano,3.45,2022-11-17T04:04:58.364298
1532282572,Ne,1.25,2022-11-17T04:04:58.364298
1532282573,Ano,3.45,2022-11-17T16:04:31.671026
1532282572,Ne,1.25,2022-11-17T16:04:31.671026
1532282573,Ano,3.45,2022-11-18T04:06:02.641148
1532282572,Ne,1.25,2022-11-18T04:06:02.641148
1532282573,Ano,3.45,2022-11-18T16:04:49.109393
1532282572,Ne,1.25,2022-11-18T16:04:49.109393
1532282573,Ano,3.45,2022-11-19T04:04:35.611033
1532282572,Ne,1.25,2022-11-19T04:04:35.611033
1532282573,Ano,3.45,2022-11-19T16:04:20.702748
1532282572,Ne,1.25,2022-11-19T16:04:20.702748
1532282573,Ano,3.45,2022-11-20T04:07:13.514848
1532282572,Ne,1.25,2022-11-20T04:07:13.514848
1532282573,Ano,3.45,2022-11-20T16:05:35.296874
1532282572,Ne,1.25,2022-11-20T16:05:35.296874
1532282573,Ano,3.45,2022-11-21T04:09:08.258257
1532282572,Ne,1.25,2022-11-21T04:09:08.258257
1532282573,Ano,3.45,2022-11-21T16:04:43.319571
1532282572,Ne,1.25,2022-11-21T16:04:43.319571
1532282573,Ano,3.45,2022-11-22T04:04:42.571665
1532282572,Ne,1.25,2022-11-22T04:04:42.571665
1532282573,Ano,3.45,2022-11-22T16:05:04.154035
1532282572,Ne,1.25,2022-11-22T16:05:04.154035
1532282573,Ano,3.45,2022-11-23T04:04:33.833747
1532282572,Ne,1.25,2022-11-23T04:04:33.833747
1532282573,Ano,3.4,2022-11-23T16:04:42.901155
1532282572,Ne,1.26,2022-11-23T16:04:42.901155
1532282573,Ano,3.4,2022-11-24T04:04:34.997744
1532282572,Ne,1.26,2022-11-24T04:04:34.997744
1532282573,Ano,3.4,2022-11-24T16:04:41.539807
1532282572,Ne,1.26,2022-11-24T16:04:41.539807
1532282573,Ano,3.4,2022-11-25T04:04:34.114534
1532282572,Ne,1.26,2022-11-25T04:04:34.114534
1532282573,Ano,3.3,2022-11-25T16:04:49.585379
1532282572,Ne,1.28,2022-11-25T16:04:49.585379
1532282573,Ano,3.4,2022-11-26T04:04:34.511699
1532282572,Ne,1.26,2022-11-26T04:04:34.511699
1532282573,Ano,3.4,2022-11-26T16:04:39.888433
1532282572,Ne,1.26,2022-11-26T16:04:39.888433
1532282573,Ano,3.3,2022-11-27T04:04:30.587739
1532282572,Ne,1.28,2022-11-27T04:04:30.587739
1532282573,Ano,3.3,2022-11-27T16:04:39.282101
1532282572,Ne,1.28,2022-11-27T16:04:39.282101
1532282573,Ano,3.1,2022-11-28T04:04:33.721249
1532282572,Ne,1.31,2022-11-28T04:04:33.721249
1532282573,Ano,3.1,2022-11-28T16:05:13.941042
1532282572,Ne,1.31,2022-11-28T16:05:13.941042
1532282573,Ano,3.1,2022-11-29T04:04:48.845313
1532282572,Ne,1.31,2022-11-29T04:04:48.845313
1532282573,Ano,3.1,2022-11-29T16:04:50.200111
1532282572,Ne,1.31,2022-11-29T16:04:50.200111
1532282573,Ano,3.1,2022-11-30T04:04:44.113613
1532282572,Ne,1.31,2022-11-30T04:04:44.113613
1532282573,Ano,3.1,2022-11-30T16:04:43.737624
1532282572,Ne,1.31,2022-11-30T16:04:43.737624
1532282573,Ano,3.1,2022-12-01T04:04:28.208239
1532282572,Ne,1.31,2022-12-01T04:04:28.208239
1532282573,Ano,3.1,2022-12-01T16:04:52.556788
1532282572,Ne,1.31,2022-12-01T16:04:52.556788
1532282573,Ano,3.1,2022-12-02T04:04:34.407413
1532282572,Ne,1.31,2022-12-02T04:04:34.407413
1532282573,Ano,2.7,2022-12-05T16:04:48.632681
1532282572,Ne,1.4,2022-12-05T16:04:48.632681
1532282573,Ano,2.7,2022-12-06T04:04:24.414297
1532282572,Ne,1.4,2022-12-06T04:04:24.414297
1532282573,Ano,2.6,2022-12-06T16:05:21.405419
1532282572,Ne,1.42,2022-12-06T16:05:21.405419
1532282573,Ano,2.6,2022-12-07T04:04:59.233861
1532282572,Ne,1.42,2022-12-07T04:04:59.233861
