id,name,odd,date
1440398870,Méně než 1858.9,1.7,2022-05-17T16:23:46.562357
1440398869,1858.9 a více,2.01,2022-05-17T16:23:46.562357
1440398870,Méně než 1858.9,1.6,2022-05-18T04:28:21.230941
1440398869,1858.9 a více,2.16,2022-05-18T04:28:21.230941
1440398870,Méně než 1858.9,1.6,2022-05-18T16:21:27.502701
1440398869,1858.9 a více,2.16,2022-05-18T16:21:27.502701
1440398870,Méně než 1858.9,1.6,2022-05-19T04:30:34.920380
1440398869,1858.9 a více,2.16,2022-05-19T04:30:34.920380
1440398870,Méně než 1858.9,1.75,2022-05-19T16:40:38.079599
1440398869,1858.9 a více,1.94,2022-05-19T16:40:38.079599
1440398870,Méně než 1858.9,1.75,2022-05-20T04:24:56.236522
1440398869,1858.9 a více,1.94,2022-05-20T04:24:56.236522
1440398870,Méně než 1858.9,1.75,2022-05-20T16:21:08.191373
1440398869,1858.9 a více,1.94,2022-05-20T16:21:08.191373
1440398870,Méně než 1858.9,1.75,2022-05-21T04:19:06.645432
1440398869,1858.9 a více,1.94,2022-05-21T04:19:06.645432
