id,name,odd,date
1499647162,Töpfer Tomáš,1.2,2022-09-26T05:27:30.837196
1499647161,Semrád Bořek,3.94,2022-09-26T05:27:30.837196
1499647162,Töpfer Tomáš,1.35,2022-09-26T16:24:57.296956
1499647161,Semrád Bořek,2.89,2022-09-26T16:24:57.296956
1499647162,Töpfer Tomáš,1.35,2022-09-27T05:17:40.022895
1499647161,Semrád Bořek,2.89,2022-09-27T05:17:40.022895
1499647162,Töpfer Tomáš,1.25,2022-09-27T16:28:11.882286
1499647161,Semrád Bořek,3.48,2022-09-27T16:28:11.882286
1499647162,Töpfer Tomáš,1.25,2022-09-28T05:25:48.493008
1499647161,Semrád Bořek,3.48,2022-09-28T05:25:48.493008
