id,name,odd,date
1557146087,Fischer Pavel,1.4,2022-12-11T16:04:36.610639
1557146086,Středula Josef,2.68,2022-12-11T16:04:36.610639
1557146087,Fischer Pavel,1.4,2022-12-12T04:04:49.469991
1557146086,Středula Josef,2.68,2022-12-12T04:04:49.469991
1557146087,Fischer Pavel,1.35,2022-12-12T16:05:09.774627
1557146086,Středula Josef,2.89,2022-12-12T16:05:09.774627
1557146087,Fischer Pavel,1.35,2022-12-13T04:04:37.109291
1557146086,Středula Josef,2.89,2022-12-13T04:04:37.109291
1557146087,Fischer Pavel,1.35,2022-12-14T04:04:29.459938
1557146086,Středula Josef,2.89,2022-12-14T04:04:29.459938
1557146087,Fischer Pavel,1.35,2022-12-15T04:04:30.138069
1557146086,Středula Josef,2.89,2022-12-15T04:04:30.138069
1557146087,Fischer Pavel,1.35,2022-12-16T16:04:29.593903
1557146086,Středula Josef,2.89,2022-12-16T16:04:29.593903
