id,name,odd,date
1577906350,Méně než 27.25%,3.94,2023-01-10T22:07:54.129554
1577906349,27.25% a více,1.2,2023-01-10T22:07:54.129554
1577906350,Méně než 27.25%,3.94,2023-01-11T01:37:13.274990
1577906349,27.25% a více,1.2,2023-01-11T01:37:13.274990
1577906350,Méně než 27.25%,3.94,2023-01-11T09:08:06.034053
1577906349,27.25% a více,1.2,2023-01-11T09:08:06.034053
1577906350,Méně než 27.25%,3.94,2023-01-11T12:08:59.596378
1577906349,27.25% a více,1.2,2023-01-11T12:08:59.596378
1577906350,Méně než 27.25%,3.15,2023-01-11T19:07:39.154045
1577906349,27.25% a více,1.3,2023-01-11T19:07:39.154045
1577906350,Méně než 27.25%,3.15,2023-01-12T12:09:35.819976
1577906349,27.25% a více,1.3,2023-01-12T12:09:35.819976
1577906350,Méně než 27.25%,3.15,2023-01-12T16:12:08.938034
1577906349,27.25% a více,1.3,2023-01-12T16:12:08.938034
